num_1,num_2,num_3,first_name,last_name,city,country,department,with_nulls_1,contract_type_1,date_1,date_2
85,215.48395267492592,15.185442617567759,Grace,Jones,Jacksonville,USA,Quality Assurance,Jacksonville,CONTRACT,05-Apr-2023,18-Aug-2022
2,514.9703335209773,58.02081960260296,Emily,Taylor,Baltimore,Poland,Analytics,,CONTRACT,14-Apr-2021,05-May-2023
44,839.8202320827778,46.69884959658382,Avery,Lee,,India,Engineering,Houston,CONTRACT,07-Sep-2023,19-Dec-2022
57,49.01679215838162,28.450938050918253,Amelia,Wilson,Louisville,Portugal,Customer Support,,CONTRACT,27-Jun-2022,13-Jul-2022
94,539.9385135735487,53.563040351334635,Charlotte,Walker,,Belgium,Procurement,,CONTRACT,29-Mar-2022,18-Oct-2023
94,381.8522247364927,50.17657295542017,Aria,Allen,,Thailand,Marketing,San Jose,CONTRACT,10-Jul-2021,23-Jul-2020
92,287.55181417387956,52.81857440776355,Emily,Wright,Miami,Brazil,Product,,CONTRACT,10-Jan-2021,31-Aug-2020
91,696.3151847651827,59.59522088097313,Abigail,Jackson,San Diego,Switzerland,Legal,Memphis,CONTRACT,15-Nov-2020,20-Nov-2020
85,250.5563102886672,38.152415250171465,Jackson,Perez,Houston,Italy,Legal,Los Angeles,CONTRACT,03-Mar-2020,17-Dec-2023
57,729.0045549433336,62.83371922552551,Harper,Martinez,,USA,Human Resources,,CONTRACT,23-Apr-2020,15-May-2021
38,195.0011268072933,38.49954066352523,Riley,Robinson,Las Vegas,Finland,Product,,CONTRACT,17-Feb-2022,22-Jan-2021
54,170.27785269681374,75.45074295747673,Ethan,Jones,,Portugal,Operations,,CONTRACT,31-Jul-2020,10-Jan-2022
99,594.1550142528345,44.4556668836276,Emma,Young,Houston,France,Analytics,,CONTRACT,24-Aug-2021,03-Dec-2023
3,40.447380204988505,40.368995265032154,Victoria,Ramirez,Tucson,Japan,Engineering,,CONTRACT,06-Jan-2022,17-Sep-2023
20,703.7091952817033,66.96873744098723,Mason,Allen,Atlanta,Singapore,Customer Support,,CONTRACT,05-Jan-2022,16-Sep-2021
66,86.43805523835168,51.213711827554505,Henry,Wilson,Baltimore,Belgium,Sales,,CONTRACT,11-Feb-2020,07-Nov-2022
41,707.073213730305,32.63503715594676,James,Sanchez,Louisville,New Zealand,IT,San Antonio,CONTRACT,03-Jun-2020,07-Jul-2020
66,452.020653811925,61.66491551493471,Aria,Flores,Raleigh,Germany,Legal,Long Beach,CONTRACT,24-Apr-2023,06-Feb-2023
65,611.7476409321196,51.014373380178164,,Lewis,Portland,Denmark,Human Resources,Baltimore,CONTRACT,29-Jun-2020,23-May-2023
71,503.14238128669655,52.72100769251512,,Flores,,France,Research,Sacramento,CONTRACT,04-Sep-2023,06-Jun-2020
17,628.3331176921272,71.24738259396584,Olivia,Perez,Indianapolis,Denmark,Product,,CONTRACT,06-Nov-2023,11-Oct-2021
43,471.5636332313559,33.799375030582496,James,Clark,San Jose,Brazil,Analytics,,CONTRACT,24-Dec-2020,01-Nov-2023
64,449.712561633685,4.812695747712809,Evelyn,Lewis,Raleigh,Canada,Sales,Las Vegas,CONTRACT,30-Apr-2022,24-Mar-2022
13,529.595506579057,31.515258787813266,David,Brown,Indianapolis,Chile,Marketing,,CONTRACT,17-Jul-2020,27-Nov-2022
69,659.4146897164256,41.80678461492495,Ella,Allen,Jacksonville,Austria,Customer Support,,CONTRACT,11-Feb-2022,25-Apr-2020
92,673.8583948197295,40.39982029647008,Grace,Thomas,Indianapolis,Finland,Human Resources,,CONTRACT,24-Jul-2021,26-Dec-2020
47,399.4231341184359,44.15359541897063,Carter,Gonzalez,Fresno,Finland,Human Resources,,CONTRACT,10-Aug-2020,06-Dec-2020
28,82.54735666900802,70.41415037847563,Sophia,King,Kansas City,Argentina,Finance,,CONTRACT,21-Apr-2022,25-Aug-2021
72,131.85382336962402,73.52432743576922,Riley,Johnson,Seattle,Argentina,Product,Miami,CONTRACT,27-Nov-2023,05-Aug-2023
43,511.2405192177738,45.921112055422554,Ethan,Martin,,Switzerland,Operations,,CONTRACT,28-Oct-2022,27-Sep-2023
11,207.12121528535542,47.255306633819515,William,White,Atlanta,New Zealand,Sales,,CONTRACT,18-May-2022,19-Aug-2022
34,442.60714626721466,68.62793455563647,Benjamin,Scott,Las Vegas,Ireland,Analytics,,CONTRACT,15-Mar-2020,22-Oct-2020
64,792.214762741372,50.01648083862419,Emily,Young,Detroit,India,Marketing,,CONTRACT,27-Dec-2022,25-Oct-2023
31,985.3294084920151,73.07701793451703,Ella,King,Detroit,Austria,Legal,,CONTRACT,28-Jan-2023,21-Jan-2020
26,869.1447564530515,57.50251872814587,Olivia,Jones,Tucson,Poland,Human Resources,San Francisco,CONTRACT,03-Mar-2022,16-Aug-2022
41,982.7157466819009,63.45101200208592,Mason,Smith,Los Angeles,Switzerland,Marketing,,CONTRACT,02-Oct-2022,19-Dec-2020
33,456.1765908512555,64.65174871919406,,Garcia,,Japan,Human Resources,,CONTRACT,15-Aug-2023,23-Sep-2020
50,57.49179464684018,57.522577618659625,,Sanchez,Colorado Springs,UK,Procurement,,CONTRACT,14-Jul-2022,20-May-2023
5,750.8051983393747,13.972594490398414,Jackson,Martin,,Australia,Procurement,Colorado Springs,CONTRACT,17-May-2022,21-May-2022
64,960.6144660478502,34.81311015121786,Matthew,Williams,Kansas City,Thailand,Legal,,CONTRACT,20-Nov-2023,30-May-2021
10,92.98817829685258,21.643763262945072,Ethan,Robinson,,Singapore,Sales,Austin,CONTRACT,30-Jun-2020,17-Sep-2021
25,715.303159006848,26.728079250099704,Emma,Moore,San Diego,South Korea,Quality Assurance,Austin,CONTRACT,15-Sep-2023,07-Nov-2021
64,21.808674485269908,69.11212753665258,David,Anderson,Denver,Brazil,Sales,,CONTRACT,10-Jan-2023,13-Nov-2022
25,557.4307276741768,55.84367337696047,,Johnson,Memphis,Mexico,Quality Assurance,Detroit,CONTRACT,19-Oct-2022,23-Nov-2023
97,402.58428847359386,49.72375526767478,Benjamin,Green,Raleigh,Chile,Design,Atlanta,CONTRACT,11-Aug-2020,31-Mar-2020
2,211.87030820589547,21.252241929038668,Henry,Harris,Jacksonville,Italy,Marketing,,CONTRACT,19-Dec-2021,15-Aug-2022
24,687.1594520610489,52.22797751825968,Sophia,Davis,San Diego,Czech Republic,Product,,CONTRACT,03-Dec-2023,03-Jul-2021
34,590.0776776983322,85.57852513450001,Sebastian,Martinez,San Jose,UK,Quality Assurance,,CONTRACT,22-Nov-2022,22-Feb-2021
72,735.0341050628009,55.41263988516697,Jack,Torres,,Italy,Analytics,,CONTRACT,05-Oct-2022,12-Sep-2022
29,770.7072107070762,54.0266245122847,Ethan,Wilson,Los Angeles,France,Design,Tucson,CONTRACT,06-Mar-2023,16-Jun-2020
10,171.20605022366377,59.488100257225696,Ella,Rodriguez,Jacksonville,Germany,Research,,CONTRACT,12-Jan-2022,22-May-2022
76,865.080847015039,37.83672901328366,Joseph,Scott,Dallas,Finland,Customer Support,,CONTRACT,04-Apr-2020,10-Mar-2021
40,839.9456699196851,30.96248867392934,Aria,White,Seattle,Switzerland,Procurement,Milwaukee,CONTRACT,11-Jul-2020,16-May-2020
10,206.8837569864359,65.59581785246662,Harper,Nguyen,San Jose,China,Customer Support,,CONTRACT,19-Apr-2020,21-May-2021
43,485.46206281977055,52.53274569462578,,Jones,Tucson,South Korea,Customer Support,Nashville,CONTRACT,19-Jun-2020,06-Feb-2021
70,146.12290148031659,35.22253590501771,Ethan,Robinson,Mesa,USA,Quality Assurance,Louisville,CONTRACT,17-Jul-2020,23-Jun-2023
68,124.67304692414827,56.426533288448724,Aiden,Lee,Memphis,Denmark,Customer Support,,CONTRACT,16-May-2022,16-Apr-2022
17,185.32154878091168,61.97900207144278,Sophia,Scott,Chicago,Brazil,Analytics,,CONTRACT,01-Oct-2020,12-Apr-2023
68,533.5915288374382,47.104993000885656,Ethan,Lewis,Milwaukee,Brazil,Design,,CONTRACT,29-Jun-2022,06-Jun-2023
17,179.932325446279,73.30070685722184,William,Davis,Nashville,Sweden,Engineering,,CONTRACT,25-Jul-2023,23-Apr-2021
100,771.758202072562,56.458789361867304,Jackson,Wilson,Mesa,France,Quality Assurance,,CONTRACT,10-Aug-2023,07-Oct-2023
61,731.0633914549925,50.303404013117834,Elizabeth,Ramirez,Los Angeles,Singapore,Human Resources,,CONTRACT,05-Mar-2023,19-Jul-2021
63,907.4113936029256,34.971076119024644,Alexander,Flores,Mesa,Thailand,Operations,Detroit,CONTRACT,05-Dec-2023,20-Apr-2022
93,824.3909196216457,39.45586293725367,Aria,Flores,San Diego,France,Analytics,,CONTRACT,22-Jan-2023,10-Sep-2021
50,667.8861713046367,27.132365369587504,William,Thomas,San Antonio,Austria,Product,,CONTRACT,26-Aug-2020,13-Jul-2023
99,60.35422120613332,52.05533564831564,Matthew,Miller,Columbus,India,Marketing,,CONTRACT,16-Oct-2021,15-Sep-2020
3,30.45389336400661,54.110144868411766,Henry,Taylor,San Diego,Canada,Product,Nashville,CONTRACT,03-Jan-2021,09-Jun-2023
32,870.5319617064312,41.99229018788064,Jackson,Anderson,Miami,Denmark,Design,,CONTRACT,16-May-2023,24-Nov-2020
91,983.6667079432805,47.120976264885996,Jackson,Hill,Long Beach,Germany,Product,,CONTRACT,02-Oct-2021,07-Jan-2023
73,456.7213827789016,50.391361795104565,Charlotte,Sanchez,,Ireland,Human Resources,,CONTRACT,30-Apr-2022,16-May-2022
62,964.6856784064386,49.63209873463698,Olivia,Harris,Atlanta,Austria,Procurement,,CONTRACT,08-Jul-2023,14-May-2023
43,320.75376661482625,35.80360490616962,Scarlett,Hill,Albuquerque,Finland,Analytics,,CONTRACT,29-Jun-2022,20-May-2022
50,8.800399618347111,66.4816355666062,Carter,Anderson,,USA,Operations,,CONTRACT,10-Jun-2021,25-Nov-2023
28,49.393865021285734,40.69138935721979,Lily,Torres,New York,India,Engineering,,CONTRACT,27-Jan-2021,15-Sep-2020
64,876.3218336982535,32.105647253431925,Mia,Moore,Baltimore,South Korea,Engineering,,CONTRACT,13-Feb-2023,05-Oct-2020
16,890.9831178475513,55.784630562598494,David,Hernandez,Denver,Switzerland,Analytics,,CONTRACT,01-Oct-2021,17-Apr-2022
78,541.8335021019518,46.62235905154465,Liam,Rodriguez,Seattle,Brazil,Marketing,,CONTRACT,17-Nov-2023,16-May-2023
81,321.4182461350138,49.237998549584155,Aria,Smith,Albuquerque,Australia,Human Resources,Baltimore,CONTRACT,05-Dec-2023,04-Jul-2023
0,603.0536898352436,38.87991619013531,Henry,Scott,Tucson,Canada,Finance,,CONTRACT,06-Mar-2021,01-Aug-2021
76,299.41994491698887,30.82297182420083,Matthew,Wright,Raleigh,Portugal,Marketing,,CONTRACT,14-Dec-2023,25-Jan-2020
77,292.5691613006649,52.80420174611283,Henry,King,New York,Canada,Procurement,,CONTRACT,03-May-2022,17-Feb-2023
63,185.26017682940733,25.322817528964073,Charlotte,Young,Houston,Japan,Product,,CONTRACT,20-Dec-2020,09-Jul-2020
43,511.80998555561195,62.36903655476257,Noah,Garcia,Baltimore,India,Customer Support,Detroit,CONTRACT,30-Nov-2020,10-Sep-2023
89,209.40121726433426,70.68593218074348,Charlotte,Lee,,Finland,Research,,CONTRACT,25-Mar-2023,22-Aug-2023
74,521.9053427165006,43.60679504691223,James,Flores,Fort Worth,Austria,Human Resources,,CONTRACT,27-Jul-2022,24-May-2022
15,162.0383850419228,43.733240489900446,Michael,Thompson,Chicago,New Zealand,Customer Support,,CONTRACT,06-May-2020,25-May-2021
88,507.7389009745634,56.48792769805825,Elizabeth,Scott,Albuquerque,Australia,Human Resources,San Diego,CONTRACT,22-Oct-2021,15-Jul-2023
6,500.46124044390484,50.79629487252245,Joseph,Brown,Charlotte,Canada,Design,,CONTRACT,02-Mar-2020,14-Aug-2022
46,960.606464120922,24.149715022364415,Sebastian,Taylor,Colorado Springs,Peru,Sales,,CONTRACT,28-Jun-2022,30-Nov-2021
58,674.5057487354451,64.59026276027475,Lily,Jackson,,Belgium,Legal,Raleigh,CONTRACT,30-Jun-2020,20-Jun-2021
46,405.7861824235588,61.5188420290373,Isabella,Flores,New York,Canada,Finance,Raleigh,CONTRACT,04-Jun-2023,29-Jun-2021
85,19.90383566256537,56.00053770305993,Ava,Brown,San Jose,Mexico,Human Resources,,CONTRACT,07-Jan-2020,27-Sep-2020
53,733.7088949799304,71.96235117838611,Liam,Nguyen,Los Angeles,Austria,Marketing,,CONTRACT,05-May-2021,23-Feb-2020
40,837.4055581677688,54.10339950633651,David,Jackson,Miami,Colombia,IT,,CONTRACT,24-Aug-2022,25-Sep-2022
45,326.6601988580354,53.1842416986701,Lucas,Anderson,Denver,Thailand,Quality Assurance,Philadelphia,CONTRACT,18-Nov-2020,13-Oct-2020
27,639.1535177645972,48.490403205792646,Elizabeth,Wilson,Fort Worth,Thailand,Research,San Diego,CONTRACT,01-Oct-2023,12-Feb-2023
98,794.8509968414859,66.22246531932609,Riley,Nguyen,Dallas,Czech Republic,Legal,,CONTRACT,15-Oct-2021,24-Mar-2022
57,985.5532324696644,25.39165041509519,Elizabeth,Jones,,Canada,IT,Nashville,CONTRACT,29-May-2022,28-Dec-2022
43,745.4695613647483,44.391841304056044,,Scott,Philadelphia,Mexico,Customer Support,,CONTRACT,11-Mar-2022,19-Jan-2021
96,211.25372977545632,29.196695663300847,Liam,Lee,San Diego,Finland,Sales,Raleigh,CONTRACT,02-Jan-2023,15-Aug-2023
24,280.3234150700161,76.16264363545406,Aria,Taylor,Charlotte,India,Sales,,CONTRACT,25-Jun-2022,02-Apr-2023
23,191.28456100794565,56.143116013897036,William,Anderson,Portland,UK,Research,Boston,CONTRACT,27-Aug-2022,16-Sep-2022
48,914.6407753631205,66.86326087772954,,Hernandez,Detroit,Japan,Finance,,CONTRACT,18-Dec-2022,13-Oct-2021
7,312.0766255640397,53.55071285655187,Owen,Ramirez,Columbus,Mexico,Legal,,CONTRACT,16-Apr-2021,28-Apr-2021
53,893.6298132372048,48.18325753224584,Ava,Thomas,,Denmark,Customer Support,,CONTRACT,10-Apr-2022,11-May-2023
48,209.69327212084553,43.778749188803715,Mia,Torres,Denver,Denmark,Procurement,,CONTRACT,31-Mar-2021,06-Sep-2023
64,124.2221382411941,45.07200169210263,Sebastian,Jackson,,South Korea,Research,,CONTRACT,11-May-2023,02-Sep-2021
33,538.4961798249981,67.27747222276334,Daniel,Anderson,Portland,France,Sales,,CONTRACT,24-May-2021,24-Dec-2023
22,415.999488266928,55.82398325896445,Sofia,Lee,Philadelphia,Thailand,Human Resources,,CONTRACT,11-Feb-2022,11-Apr-2022
71,154.5072866368904,63.77667340283608,Mia,Ramirez,Long Beach,France,Analytics,,CONTRACT,02-Mar-2020,28-Dec-2021
48,614.5652215166568,28.109055109084796,Riley,Miller,Austin,Austria,Finance,,CONTRACT,28-Nov-2023,19-Nov-2020
47,393.02348743129846,47.30398586102503,Daniel,Brown,,Denmark,Marketing,,CONTRACT,17-May-2022,24-Jul-2022
8,533.5737590488784,60.48286347442816,Aiden,Gonzalez,Atlanta,Germany,Operations,Memphis,CONTRACT,21-Oct-2020,05-Oct-2021
37,522.8109343754032,57.72652635978245,Sophia,Sanchez,,Sweden,Customer Support,,CONTRACT,30-Sep-2022,16-Jul-2020
15,913.5611241601604,44.363389875339536,Evelyn,Jones,Chicago,France,Legal,Las Vegas,CONTRACT,17-Feb-2023,16-Jul-2020
33,884.4555294054663,47.92004611587233,Lucas,Green,Tucson,Switzerland,Legal,,CONTRACT,30-Jun-2021,11-Feb-2020
64,257.2671295779899,39.840978606091525,Charlotte,Wright,San Diego,Germany,Human Resources,Tucson,CONTRACT,28-Apr-2023,01-Feb-2022
77,447.9620148381549,45.53008854379782,Grace,Martinez,Indianapolis,New Zealand,Sales,,CONTRACT,11-Feb-2020,02-Jan-2023
41,43.80413436787156,46.24296799499646,Ava,Martinez,Albuquerque,Ireland,Sales,,CONTRACT,25-Jan-2020,27-Sep-2021
7,100.09709452731019,66.2341909738792,Ava,Clark,Sacramento,Singapore,Procurement,San Francisco,CONTRACT,08-Oct-2020,22-Jun-2022
48,993.6768175328895,55.16275701611014,Samuel,Thomas,Denver,Netherlands,Product,,CONTRACT,11-Sep-2023,27-Jun-2021
6,131.3726599406687,69.30454966106183,William,Flores,,Sweden,Marketing,Dallas,CONTRACT,21-Mar-2020,14-Dec-2023
75,266.9520161163291,58.42483264141141,Aiden,King,Denver,Peru,Sales,,CONTRACT,16-Sep-2023,02-Aug-2020
49,260.8301744117113,12.657081414756888,Riley,Flores,,Brazil,Marketing,,CONTRACT,17-Feb-2021,27-Aug-2023
38,634.749278017912,78.60275030869445,Lily,White,Miami,Canada,Legal,,CONTRACT,17-Nov-2023,27-May-2021
13,440.8067541112052,58.29909213942938,Jackson,Ramirez,Mesa,USA,Engineering,,CONTRACT,28-Nov-2022,08-Jul-2020
59,987.2844883544943,36.15888221986721,Avery,Flores,Milwaukee,India,Human Resources,,CONTRACT,16-Jan-2023,14-Feb-2023
73,258.65648682918277,40.33360722518818,James,King,Kansas City,Australia,Product,,CONTRACT,08-Jul-2021,04-Nov-2022
97,238.11716229009062,50.10893322652158,Liam,King,Baltimore,Sweden,Design,,CONTRACT,19-Oct-2022,05-Nov-2020
90,32.52229889183378,45.07520577649853,Lily,Jones,Colorado Springs,South Korea,Quality Assurance,,CONTRACT,13-Sep-2021,21-Jan-2021
41,675.2314157130369,32.979350121497504,,Thompson,San Jose,Denmark,Engineering,Phoenix,CONTRACT,11-May-2020,08-Feb-2023
31,737.9896283967264,53.649508139161114,Liam,Robinson,Baltimore,Sweden,Engineering,,CONTRACT,09-Nov-2021,13-Apr-2021
82,31.806466008877376,68.78779511080293,Sebastian,Moore,Fresno,Finland,Product,,CONTRACT,09-May-2021,31-Dec-2020
57,878.4490517681157,33.68155090628072,Mason,Martinez,New York,Colombia,Marketing,Philadelphia,CONTRACT,25-Nov-2022,29-Dec-2021
34,385.24651310566094,65.61545861181065,Evelyn,Lopez,New York,Italy,IT,,CONTRACT,04-Sep-2020,02-Nov-2021
56,93.84134863710669,60.43580080713108,Aria,Hernandez,,Australia,IT,,CONTRACT,18-Mar-2023,22-Jun-2021
72,811.6455981352473,31.31443041157579,Mia,Robinson,,Thailand,Legal,,CONTRACT,25-Aug-2022,24-Apr-2022
73,580.362988540494,29.795411825706534,Joseph,Lee,,Italy,Research,Fresno,CONTRACT,25-May-2021,22-Apr-2022
44,471.4225223285438,51.429500164759546,Mason,King,,Czech Republic,Legal,,CONTRACT,11-Jan-2023,10-Feb-2023
31,688.0774474112483,45.43607998349998,,Hill,,Belgium,Sales,,CONTRACT,13-Oct-2022,30-Jan-2021
88,762.9622932274661,46.491635138537035,Matthew,Sanchez,Colorado Springs,Spain,Quality Assurance,,CONTRACT,10-Apr-2023,21-Mar-2023
58,547.1862364073106,72.62043054563121,Ella,Miller,Denver,Austria,Research,Las Vegas,CONTRACT,19-Mar-2021,27-Mar-2023
64,250.49237766709086,75.77406257185994,Harper,Moore,Charlotte,Japan,Engineering,,CONTRACT,10-Sep-2022,14-Mar-2020
73,307.1355153816453,74.73709816719175,Mason,Lee,Long Beach,Japan,Customer Support,,CONTRACT,02-Sep-2023,09-Apr-2021
35,677.8155614339116,59.83336337215528,Avery,Hill,Tucson,UK,Marketing,,CONTRACT,04-Feb-2021,11-Apr-2023
43,199.19237741668593,59.8603537142752,David,Harris,San Jose,Australia,Legal,,CONTRACT,13-Mar-2021,29-Jan-2023
6,434.09297510419066,35.01712251825073,Mason,Torres,Louisville,Belgium,Procurement,,CONTRACT,31-Mar-2023,21-Mar-2022
23,770.7618318319094,26.22715233031113,Sofia,Thomas,Los Angeles,Canada,Design,Detroit,CONTRACT,21-May-2023,02-Feb-2020
15,451.6790315073953,45.35734667227574,Sofia,Scott,Long Beach,Peru,IT,Nashville,CONTRACT,13-Jan-2020,27-Jun-2020
2,111.55416083798131,57.24401644485895,,Garcia,Sacramento,Australia,Legal,,CONTRACT,13-Nov-2023,04-Jul-2021
54,290.76273519154097,19.45856725512644,Aria,Perez,Phoenix,Mexico,Engineering,,CONTRACT,20-Sep-2022,29-Mar-2023
84,353.4854949687629,50.22122433847173,Olivia,Robinson,Miami,Czech Republic,Marketing,,CONTRACT,18-Mar-2022,09-Sep-2023
63,919.3041840056225,59.46809563521764,Lily,Flores,Milwaukee,China,Design,,CONTRACT,08-Feb-2023,07-Oct-2022
93,946.8592967738584,52.33303469005553,Emma,Allen,Fort Worth,Portugal,Sales,Atlanta,CONTRACT,30-Dec-2020,05-Dec-2023
16,832.6734551538348,35.15261048800293,Aiden,Wilson,,China,Engineering,,CONTRACT,10-Mar-2023,26-Jun-2022
61,955.8693533713798,18.064325478924346,Ethan,Lewis,San Diego,Portugal,Quality Assurance,,CONTRACT,12-Mar-2022,25-Feb-2020
68,909.3759452228107,28.047202989029,Amelia,Smith,Fresno,Peru,Design,,CONTRACT,16-Jan-2023,13-Mar-2020
5,197.1286904537911,30.52674239120422,,Nguyen,Colorado Springs,Austria,Design,,CONTRACT,20-Oct-2023,31-Oct-2022
60,480.8826037483094,56.37616375558302,Mia,Jackson,Washington,Belgium,Quality Assurance,,CONTRACT,05-Mar-2020,22-Sep-2022
69,85.93462147503561,48.7049598157502,Daniel,White,Washington,Austria,Human Resources,,CONTRACT,19-Apr-2021,12-Aug-2023
18,420.8676992297707,59.476766883975415,Grace,Lopez,Raleigh,Portugal,Legal,,CONTRACT,08-Sep-2022,26-Jul-2022
41,384.43593788054153,6.113190833673428,Grace,Lopez,Mesa,UK,Human Resources,Detroit,CONTRACT,03-Oct-2022,26-Oct-2021
47,57.81407256826898,54.37565139254189,Carter,Smith,Raleigh,India,Legal,Fort Worth,CONTRACT,06-Feb-2023,22-May-2020
28,838.7832750473133,45.58007173940451,Evelyn,Miller,Washington,Portugal,Quality Assurance,Dallas,CONTRACT,20-Dec-2023,15-Jul-2021
76,808.5134615381056,79.3344328226603,Carter,Green,Columbus,Poland,Procurement,,CONTRACT,15-Apr-2021,09-Jul-2022
4,883.6747922407443,59.15511089398751,Noah,Garcia,Indianapolis,Denmark,Quality Assurance,,CONTRACT,01-Mar-2022,01-Sep-2023
59,134.87618888845344,54.82788702671138,Owen,Perez,,Italy,Engineering,,CONTRACT,11-Jun-2022,01-Dec-2021
64,814.5309442303711,30.129434165993935,James,Williams,Fresno,France,Finance,,CONTRACT,04-Jan-2021,23-Sep-2021
76,615.6450443371876,65.04338684202838,,Clark,,Thailand,Sales,,CONTRACT,13-Jul-2023,12-Apr-2020
99,215.42664223994402,40.48670340031731,Emma,Clark,Baltimore,Italy,Marketing,,CONTRACT,12-Dec-2023,09-May-2021
36,350.71359785392553,43.269965202772774,William,Taylor,Memphis,Japan,IT,,CONTRACT,01-Jul-2023,24-Aug-2022
90,329.2563119587284,59.22402553238664,Emily,Flores,Columbus,Argentina,Analytics,,CONTRACT,27-May-2022,29-Jul-2022
74,737.5851619666372,40.557366952804486,,Anderson,Indianapolis,Canada,Customer Support,,CONTRACT,18-Nov-2021,05-Sep-2022
1,361.7114379171904,65.43594668030791,Michael,King,Baltimore,Netherlands,Legal,,CONTRACT,19-Apr-2022,27-Nov-2023
41,395.54388631689955,45.9977000424132,Mason,Davis,,France,Quality Assurance,,CONTRACT,02-Jun-2022,24-Apr-2023
93,304.761541919593,57.75592241985759,Sofia,Allen,Kansas City,Portugal,Engineering,Miami,CONTRACT,16-Dec-2023,18-Oct-2020
49,68.16910194175796,35.36539200962037,Olivia,Gonzalez,Las Vegas,Spain,Research,Seattle,CONTRACT,10-Dec-2023,19-Nov-2022
29,433.893552404933,38.59484569738545,Michael,Wright,Denver,Czech Republic,Product,,CONTRACT,06-Jul-2022,05-Sep-2022
88,762.9673465657497,25.951410112602375,Carter,Rodriguez,Memphis,Mexico,Research,,CONTRACT,15-May-2023,08-Nov-2021
8,90.40116970206846,54.84477624923903,Mia,Jones,San Francisco,Thailand,Procurement,,CONTRACT,15-Jan-2022,08-Nov-2022
32,700.2456296472991,77.75525767575576,Amelia,Harris,Columbus,China,Finance,,CONTRACT,05-Feb-2022,05-May-2022
36,464.95202515791345,34.442538692355654,Alexander,Johnson,,Thailand,Legal,,CONTRACT,07-May-2021,10-Sep-2020
21,679.3758752851897,52.83224910880753,Lily,Scott,Houston,Norway,Analytics,,CONTRACT,29-Sep-2020,10-Dec-2023
