num_1,num_2,num_3,num_4,num_5,first_name,last_name_2,city_3,country_4,department_5,with_nulls_1,with_nulls_2,constant_1,constant_2
15,399.2907203506056,19.45866153017761,12,191.69006853213256,James,Martinez,Atlanta,Norway,Finance,,,CONSTANT,CONSTANT
80,746.5492316174831,45.95534909615124,48,574.4035583354436,Samuel,White,Dallas,Germany,Marketing,,,CONSTANT,CONSTANT
21,160.10504591426434,28.807780144935236,100,259.1417382284424,Daniel,Torres,San Jose,India,Operations,,,CONSTANT,CONSTANT
75,918.6296220296216,53.4915830954296,20,56.788940006745506,Jack,Martinez,Tucson,Netherlands,Product,,,CONSTANT,CONSTANT
49,336.308415191946,40.16857670507864,1,269.3289324889968,Benjamin,Davis,Nashville,Thailand,Human Resources,,,CONSTANT,CONSTANT
55,215.32539333253408,48.308257417957485,60,270.46654995125886,Michael,Ramirez,Colorado Springs,Argentina,Procurement,Phoenix,,CONSTANT,CONSTANT
7,230.52141336118214,44.5883652754316,67,279.14176204040973,James,Johnson,Boston,Thailand,Operations,,New York,CONSTANT,CONSTANT
94,731.6480276514951,65.28029590781196,3,386.15617061441066,Lily,Harris,Memphis,New Zealand,Legal,,Milwaukee,CONSTANT,CONSTANT
17,404.5626142150245,55.786320261172,18,130.12978038973665,Henry,Williams,Dallas,Brazil,Design,Louisville,San Diego,CONSTANT,CONSTANT
58,466.9004730336689,30.85020756079328,5,634.4565251767569,Olivia,Scott,Charlotte,Australia,Engineering,,,CONSTANT,CONSTANT
85,215.48395267492592,15.185442617567759,50,430.33019213378157,James,Robinson,San Diego,Finland,Human Resources,Memphis,,CONSTANT,CONSTANT
2,514.9703335209773,58.02081960260296,12,529.1692660754546,Mason,Gonzalez,Columbus,Brazil,Quality Assurance,,,CONSTANT,CONSTANT
44,839.8202320827778,46.69884959658382,76,319.6695795118695,Evelyn,Nguyen,Seattle,Poland,Analytics,,,CONSTANT,CONSTANT
57,49.01679215838162,28.450938050918253,16,599.873340700007,Mia,Jackson,Sacramento,Brazil,Procurement,,Austin,CONSTANT,CONSTANT
94,539.9385135735487,53.563040351334635,79,476.0073583273261,Alexander,Thompson,Boston,Italy,Engineering,,,CONSTANT,CONSTANT
94,381.8522247364927,50.17657295542017,92,989.9731738445956,Ava,Harris,Louisville,USA,Customer Support,,,CONSTANT,CONSTANT
92,287.55181417387956,52.81857440776355,9,986.6584472502101,Isabella,Lee,Milwaukee,Sweden,Marketing,,,CONSTANT,CONSTANT
91,696.3151847651827,59.59522088097313,81,863.6521513735901,Avery,Green,Long Beach,Colombia,Finance,Jacksonville,,CONSTANT,CONSTANT
85,250.5563102886672,38.152415250171465,6,92.83926166267919,Noah,Walker,Albuquerque,Thailand,Procurement,,,CONSTANT,CONSTANT
57,729.0045549433336,62.83371922552551,52,488.4039650594413,Grace,Lopez,Portland,Ireland,Analytics,,,CONSTANT,CONSTANT
38,195.0011268072933,38.49954066352523,96,648.1468741537612,Sofia,Nguyen,San Jose,China,Legal,,,CONSTANT,CONSTANT
54,170.27785269681374,75.45074295747673,69,28.409372246967713,Jackson,Anderson,Louisville,USA,Customer Support,,,CONSTANT,CONSTANT
99,594.1550142528345,44.4556668836276,34,208.41657296257887,Lily,Gonzalez,Los Angeles,Finland,Customer Support,,Kansas City,CONSTANT,CONSTANT
3,40.447380204988505,40.368995265032154,5,272.9164815999301,Scarlett,White,Jacksonville,Germany,Product,,,CONSTANT,CONSTANT
20,703.7091952817033,66.96873744098723,27,989.9098901617004,Evelyn,Garcia,Albuquerque,Poland,Design,,,CONSTANT,CONSTANT
66,86.43805523835168,51.213711827554505,10,695.3971520859069,Mason,Ramirez,Seattle,Brazil,Legal,Indianapolis,,CONSTANT,CONSTANT
41,707.073213730305,32.63503715594676,62,216.3179383327527,Jackson,Wilson,Colorado Springs,Italy,Quality Assurance,,,CONSTANT,CONSTANT
66,452.020653811925,61.66491551493471,35,545.5420986985637,Jackson,Jackson,Albuquerque,Switzerland,Legal,,,CONSTANT,CONSTANT
65,611.7476409321196,51.014373380178164,44,123.42769956264044,Mia,Williams,San Diego,Italy,Sales,New York,,CONSTANT,CONSTANT
71,503.14238128669655,52.72100769251512,77,956.338709860814,Jack,Lee,Fresno,Czech Republic,Marketing,Portland,,CONSTANT,CONSTANT
17,628.3331176921272,71.24738259396584,17,231.82819625690854,Lucas,Lewis,Boston,France,Operations,,Fresno,CONSTANT,CONSTANT
43,471.5636332313559,33.799375030582496,37,922.9895222525976,Amelia,Perez,Milwaukee,Italy,Customer Support,,Memphis,CONSTANT,CONSTANT
64,449.712561633685,4.812695747712809,15,207.98572628183965,Daniel,Martinez,Kansas City,Germany,Procurement,,,CONSTANT,CONSTANT
13,529.595506579057,31.515258787813266,10,397.67433539413474,Grace,Lee,San Francisco,Belgium,Operations,,,CONSTANT,CONSTANT
69,659.4146897164256,41.80678461492495,93,381.39903723395906,Lily,Green,Washington,Mexico,Analytics,,,CONSTANT,CONSTANT
92,673.8583948197295,40.39982029647008,57,924.4813606684501,David,Wright,Philadelphia,Finland,Customer Support,,,CONSTANT,CONSTANT
47,399.4231341184359,44.15359541897063,33,5.560161318381773,Grace,Martin,Raleigh,USA,Research,Seattle,,CONSTANT,CONSTANT
28,82.54735666900802,70.41415037847563,73,853.9473500687054,Olivia,Perez,Fresno,Argentina,Finance,,,CONSTANT,CONSTANT
72,131.85382336962402,73.52432743576922,23,366.56217953006467,Liam,Martin,San Jose,Switzerland,Quality Assurance,,,CONSTANT,CONSTANT
43,511.2405192177738,45.921112055422554,69,673.6134393295054,Abigail,Harris,Portland,Singapore,Research,,,CONSTANT,CONSTANT
11,207.12121528535542,47.255306633819515,44,489.44268460907017,Emma,Lewis,Milwaukee,Brazil,Quality Assurance,,,CONSTANT,CONSTANT
34,442.60714626721466,68.62793455563647,93,82.11624756853952,Samuel,Scott,Dallas,Australia,Marketing,,,CONSTANT,CONSTANT
64,792.214762741372,50.01648083862419,56,127.58803567476551,Ava,Davis,Los Angeles,New Zealand,Procurement,,,CONSTANT,CONSTANT
31,985.3294084920151,73.07701793451703,28,949.792043733346,Lucas,Harris,Miami,Chile,Finance,,,CONSTANT,CONSTANT
26,869.1447564530515,57.50251872814587,25,897.6436109422905,Mason,Garcia,Albuquerque,Brazil,Legal,,,CONSTANT,CONSTANT
41,982.7157466819009,63.45101200208592,84,271.1872184713514,Chloe,Smith,Indianapolis,Argentina,IT,Milwaukee,Chicago,CONSTANT,CONSTANT
33,456.1765908512555,64.65174871919406,45,261.151971090098,Chloe,Gonzalez,Detroit,USA,Research,,,CONSTANT,CONSTANT
50,57.49179464684018,57.522577618659625,40,470.0516267145316,Samuel,Jackson,Nashville,France,Design,,,CONSTANT,CONSTANT
5,750.8051983393747,13.972594490398414,55,74.485090909158,Henry,Thomas,Houston,Australia,IT,,,CONSTANT,CONSTANT
64,960.6144660478502,34.81311015121786,33,663.3931298976955,Charlotte,Martinez,San Jose,UK,Operations,,,CONSTANT,CONSTANT
10,92.98817829685258,21.643763262945072,80,153.3296566532124,Joseph,Lee,Milwaukee,Switzerland,Customer Support,,,CONSTANT,CONSTANT
25,715.303159006848,26.728079250099704,90,555.0698641439533,Sophia,Gonzalez,Washington,Ireland,Human Resources,,Boston,CONSTANT,CONSTANT
64,21.808674485269908,69.11212753665258,98,759.968527157099,Riley,Smith,Mesa,South Korea,Analytics,Portland,,CONSTANT,CONSTANT
25,557.4307276741768,55.84367337696047,93,112.10498721155471,Isabella,Garcia,Las Vegas,Argentina,Finance,,,CONSTANT,CONSTANT
97,402.58428847359386,49.72375526767478,11,421.87590312452795,Michael,King,San Antonio,France,Engineering,,,CONSTANT,CONSTANT
2,211.87030820589547,21.252241929038668,1,871.5429815418137,Noah,King,Atlanta,South Korea,Engineering,Los Angeles,,CONSTANT,CONSTANT
24,687.1594520610489,52.22797751825968,77,302.4828813098288,Abigail,Johnson,San Diego,Poland,Procurement,,,CONSTANT,CONSTANT
34,590.0776776983322,85.57852513450001,15,493.00159741099725,Jack,Wright,Memphis,New Zealand,Marketing,Portland,,CONSTANT,CONSTANT
72,735.0341050628009,55.41263988516697,35,855.5395126610755,Emma,Thomas,New York,Thailand,Research,,,CONSTANT,CONSTANT
29,770.7072107070762,54.0266245122847,22,716.2697761344865,Lily,Scott,Boston,Chile,Finance,,,CONSTANT,CONSTANT
10,171.20605022366377,59.488100257225696,97,3.7497697039236,Liam,Thomas,Charlotte,France,IT,,,CONSTANT,CONSTANT
76,865.080847015039,37.83672901328366,84,431.7418570281448,Mason,Wilson,Milwaukee,UK,Research,,Denver,CONSTANT,CONSTANT
40,839.9456699196851,30.96248867392934,35,905.7814247051504,Liam,Flores,Austin,South Korea,Procurement,,Albuquerque,CONSTANT,CONSTANT
10,206.8837569864359,65.59581785246662,7,87.33138558569709,Lucas,Ramirez,New York,New Zealand,Procurement,Albuquerque,,CONSTANT,CONSTANT
43,485.46206281977055,52.53274569462578,5,423.9952166863961,Isabella,Hill,Washington,Belgium,Research,,,CONSTANT,CONSTANT
70,146.12290148031659,35.22253590501771,22,121.80416141321138,Jack,Torres,Raleigh,France,Research,,,CONSTANT,CONSTANT
68,124.67304692414827,56.426533288448724,37,940.3154596765967,Sebastian,Martinez,Columbus,Netherlands,Analytics,,Boston,CONSTANT,CONSTANT
17,185.32154878091168,61.97900207144278,79,890.4843413364367,Elizabeth,Martin,Albuquerque,Finland,Legal,,Washington,CONSTANT,CONSTANT
68,533.5915288374382,47.104993000885656,60,334.62205582102587,Abigail,Jackson,Houston,Argentina,Procurement,,,CONSTANT,CONSTANT
17,179.932325446279,73.30070685722184,68,14.857440728323956,Charlotte,Miller,Charlotte,Mexico,Human Resources,Philadelphia,,CONSTANT,CONSTANT
100,771.758202072562,56.458789361867304,87,402.04359327385896,Abigail,Taylor,Detroit,Netherlands,Analytics,,,CONSTANT,CONSTANT
61,731.0633914549925,50.303404013117834,13,755.5141566501832,Lucas,Martin,Baltimore,Thailand,IT,Denver,,CONSTANT,CONSTANT
63,907.4113936029256,34.971076119024644,80,271.65106227657276,Lily,Scott,Chicago,Ireland,Sales,Fresno,,CONSTANT,CONSTANT
93,824.3909196216457,39.45586293725367,11,745.2886695812302,Jack,Young,Raleigh,Chile,Engineering,,,CONSTANT,CONSTANT
50,667.8861713046367,27.132365369587504,19,612.7529833786168,Sophia,Sanchez,Chicago,Mexico,Customer Support,,,CONSTANT,CONSTANT
99,60.35422120613332,52.05533564831564,26,10.03356833825142,William,Hill,Atlanta,Colombia,Operations,,Mesa,CONSTANT,CONSTANT
3,30.45389336400661,54.110144868411766,44,762.2216572349033,William,Moore,Denver,Czech Republic,Operations,,,CONSTANT,CONSTANT
32,870.5319617064312,41.99229018788064,60,614.1999978935768,Liam,Green,Austin,Czech Republic,Research,,Atlanta,CONSTANT,CONSTANT
91,983.6667079432805,47.120976264885996,5,661.0346505906687,Ava,Wilson,San Jose,Denmark,IT,Milwaukee,,CONSTANT,CONSTANT
73,456.7213827789016,50.391361795104565,14,634.4648968118476,Isabella,Garcia,Denver,Singapore,Customer Support,,,CONSTANT,CONSTANT
62,964.6856784064386,49.63209873463698,47,171.05650182813548,Noah,Lee,Columbus,Sweden,Engineering,,,CONSTANT,CONSTANT
43,320.75376661482625,35.80360490616962,46,104.64624080523133,Sebastian,Wright,Albuquerque,Thailand,Operations,,,CONSTANT,CONSTANT
50,8.800399618347111,66.4816355666062,55,585.917136980324,Mia,Torres,Indianapolis,Germany,Operations,Las Vegas,,CONSTANT,CONSTANT
28,49.393865021285734,40.69138935721979,51,87.55610276254234,Sophia,Brown,Milwaukee,France,Legal,,,CONSTANT,CONSTANT
64,876.3218336982535,32.105647253431925,11,241.03504517189157,Aiden,Miller,Los Angeles,Canada,Analytics,,,CONSTANT,CONSTANT
16,890.9831178475513,55.784630562598494,1,687.3630604870993,Scarlett,Harris,Portland,Spain,Quality Assurance,,Baltimore,CONSTANT,CONSTANT
78,541.8335021019518,46.62235905154465,78,81.05515325628565,Benjamin,Allen,Nashville,Colombia,Legal,San Jose,,CONSTANT,CONSTANT
81,321.4182461350138,49.237998549584155,2,710.949557466589,Chloe,Hernandez,Nashville,China,Design,,,CONSTANT,CONSTANT
0,603.0536898352436,38.87991619013531,26,478.3125945188247,Chloe,Green,Denver,Brazil,Finance,,Los Angeles,CONSTANT,CONSTANT
76,299.41994491698887,30.82297182420083,35,448.2038553433919,Daniel,Flores,Sacramento,Canada,Marketing,,,CONSTANT,CONSTANT
77,292.5691613006649,52.80420174611283,12,468.23551770707496,Alexander,Martinez,Phoenix,Singapore,Marketing,,,CONSTANT,CONSTANT
63,185.26017682940733,25.322817528964073,58,324.17562680375346,Ava,Nguyen,New York,Finland,Analytics,Albuquerque,,CONSTANT,CONSTANT
43,511.80998555561195,62.36903655476257,63,127.7459330686569,Noah,Gonzalez,Boston,Colombia,Finance,,Mesa,CONSTANT,CONSTANT
89,209.40121726433426,70.68593218074348,11,940.5430712929791,Lily,Johnson,Colorado Springs,Netherlands,Research,San Jose,,CONSTANT,CONSTANT
74,521.9053427165006,43.60679504691223,60,730.9421093299973,Aiden,King,Fresno,Switzerland,IT,,,CONSTANT,CONSTANT
15,162.0383850419228,43.733240489900446,83,741.05841252976,Aria,Moore,Portland,Poland,Procurement,,,CONSTANT,CONSTANT
88,507.7389009745634,56.48792769805825,85,785.911507795826,Riley,Nguyen,Miami,Italy,Engineering,,,CONSTANT,CONSTANT
6,500.46124044390484,50.79629487252245,33,704.8546163603626,James,Lopez,Seattle,Thailand,Operations,Fort Worth,,CONSTANT,CONSTANT
46,960.606464120922,24.149715022364415,48,414.257828329036,Sophia,Smith,Fresno,Germany,Quality Assurance,,,CONSTANT,CONSTANT
58,674.5057487354451,64.59026276027475,11,50.09895601939718,Isabella,Young,Seattle,Ireland,Engineering,,,CONSTANT,CONSTANT
46,405.7861824235588,61.5188420290373,67,832.537944973245,Emily,Moore,Detroit,Ireland,Product,,Baltimore,CONSTANT,CONSTANT
85,19.90383566256537,56.00053770305993,12,760.1081655118552,Lucas,Jackson,Raleigh,Japan,Marketing,,Chicago,CONSTANT,CONSTANT
53,733.7088949799304,71.96235117838611,10,275.96621026500566,Aiden,King,Albuquerque,Germany,Sales,,Fort Worth,CONSTANT,CONSTANT
40,837.4055581677688,54.10339950633651,19,304.5985435736552,Michael,Martinez,Sacramento,Norway,Analytics,,,CONSTANT,CONSTANT
45,326.6601988580354,53.1842416986701,54,220.37310672327337,Grace,Moore,Las Vegas,China,Research,Louisville,,CONSTANT,CONSTANT
27,639.1535177645972,48.490403205792646,49,225.73765647838817,Scarlett,Miller,Washington,Australia,Analytics,,,CONSTANT,CONSTANT
98,794.8509968414859,66.22246531932609,38,926.1601933443856,Harper,Jones,Long Beach,Sweden,Human Resources,Raleigh,,CONSTANT,CONSTANT
57,985.5532324696644,25.39165041509519,85,610.6384513673776,Emma,Moore,Fresno,Peru,Analytics,,,CONSTANT,CONSTANT
43,745.4695613647483,44.391841304056044,19,465.1713004517186,Jack,Smith,Washington,Chile,Product,,,CONSTANT,CONSTANT
96,211.25372977545632,29.196695663300847,50,645.3964276679391,Sophia,Martin,Colorado Springs,Sweden,IT,Indianapolis,,CONSTANT,CONSTANT
24,280.3234150700161,76.16264363545406,35,541.0946482615614,Henry,Moore,Baltimore,Belgium,Research,,,CONSTANT,CONSTANT
23,191.28456100794565,56.143116013897036,54,270.90914108024276,Mia,Brown,Mesa,USA,Product,,,CONSTANT,CONSTANT
48,914.6407753631205,66.86326087772954,54,49.09784139366735,Jackson,Smith,Jacksonville,New Zealand,Quality Assurance,,Tucson,CONSTANT,CONSTANT
7,312.0766255640397,53.55071285655187,25,677.0320160582357,Harper,Jackson,Jacksonville,Norway,Human Resources,,Portland,CONSTANT,CONSTANT
53,893.6298132372048,48.18325753224584,5,405.87953333680025,Owen,Robinson,Sacramento,USA,Legal,,,CONSTANT,CONSTANT
48,209.69327212084553,43.778749188803715,65,882.1948334672103,Matthew,Martin,Philadelphia,China,Finance,Washington,,CONSTANT,CONSTANT
64,124.2221382411941,45.07200169210263,86,161.1829081447461,Joseph,Perez,Indianapolis,Spain,IT,,,CONSTANT,CONSTANT
33,538.4961798249981,67.27747222276334,88,188.03929984126222,Mia,Moore,Washington,Colombia,Operations,,,CONSTANT,CONSTANT
22,415.999488266928,55.82398325896445,21,858.1489841619737,Carter,Young,Columbus,Norway,Research,,,CONSTANT,CONSTANT
71,154.5072866368904,63.77667340283608,79,18.27708118949978,Harper,Wright,Louisville,Mexico,Quality Assurance,,,CONSTANT,CONSTANT
48,614.5652215166568,28.109055109084796,96,552.5970323569568,William,Walker,Nashville,Colombia,Design,Kansas City,,CONSTANT,CONSTANT
47,393.02348743129846,47.30398586102503,3,642.3712314032387,Lily,Young,Dallas,Portugal,Quality Assurance,,,CONSTANT,CONSTANT
8,533.5737590488784,60.48286347442816,85,323.6315587618481,Victoria,Hernandez,Boston,Belgium,Sales,,Philadelphia,CONSTANT,CONSTANT
37,522.8109343754032,57.72652635978245,34,426.16556378290113,Lucas,Perez,Columbus,India,Analytics,,Sacramento,CONSTANT,CONSTANT
15,913.5611241601604,44.363389875339536,50,35.97828993365781,Grace,Taylor,Colorado Springs,China,Operations,Memphis,,CONSTANT,CONSTANT
33,884.4555294054663,47.92004611587233,34,763.089402494093,Scarlett,King,Memphis,France,Quality Assurance,,,CONSTANT,CONSTANT
64,257.2671295779899,39.840978606091525,25,19.404199140886313,Lily,Smith,Atlanta,Switzerland,Legal,,,CONSTANT,CONSTANT
77,447.9620148381549,45.53008854379782,7,283.92026142170323,Alexander,Smith,Boston,India,Customer Support,,,CONSTANT,CONSTANT
41,43.80413436787156,46.24296799499646,24,688.6837006053105,Liam,Clark,San Jose,Peru,Marketing,,,CONSTANT,CONSTANT
7,100.09709452731019,66.2341909738792,97,37.27723882409628,Amelia,Walker,Portland,Czech Republic,Design,Seattle,Fresno,CONSTANT,CONSTANT
48,993.6768175328895,55.16275701611014,96,626.1722450940712,Abigail,White,Atlanta,Portugal,Product,,,CONSTANT,CONSTANT
6,131.3726599406687,69.30454966106183,22,480.7344547654146,James,Garcia,Seattle,France,Quality Assurance,,,CONSTANT,CONSTANT
75,266.9520161163291,58.42483264141141,43,814.423650100507,Evelyn,Taylor,New York,Germany,Operations,Chicago,,CONSTANT,CONSTANT
49,260.8301744117113,12.657081414756888,48,389.0181293151165,Matthew,Smith,Portland,USA,Quality Assurance,,,CONSTANT,CONSTANT
38,634.749278017912,78.60275030869445,82,628.2375901381682,Ella,Flores,Denver,France,Product,,Philadelphia,CONSTANT,CONSTANT
13,440.8067541112052,58.29909213942938,59,925.2868783712495,Daniel,Jackson,Memphis,Belgium,Engineering,,,CONSTANT,CONSTANT
59,987.2844883544943,36.15888221986721,89,984.4882477838481,Elizabeth,Garcia,Atlanta,Chile,Procurement,,Raleigh,CONSTANT,CONSTANT
73,258.65648682918277,40.33360722518818,17,332.98960133606283,Elizabeth,Rodriguez,San Diego,Chile,Research,,Phoenix,CONSTANT,CONSTANT
97,238.11716229009062,50.10893322652158,9,629.5544633515817,Grace,Lee,Baltimore,Ireland,Research,,,CONSTANT,CONSTANT
90,32.52229889183378,45.07520577649853,2,20.1459835427108,Liam,Torres,Las Vegas,Finland,Sales,Chicago,,CONSTANT,CONSTANT
41,675.2314157130369,32.979350121497504,79,818.4841591612694,Owen,Hill,Fresno,France,Sales,,,CONSTANT,CONSTANT
31,737.9896283967264,53.649508139161114,91,46.04662132801707,Evelyn,Lopez,Columbus,Argentina,Research,,,CONSTANT,CONSTANT
82,31.806466008877376,68.78779511080293,31,446.46874071326124,Daniel,Martinez,Fresno,France,Customer Support,,,CONSTANT,CONSTANT
57,878.4490517681157,33.68155090628072,49,360.3498218868989,Jackson,King,Dallas,Belgium,Analytics,,,CONSTANT,CONSTANT
34,385.24651310566094,65.61545861181065,80,379.5191371815788,Lily,Jones,Memphis,Belgium,IT,,,CONSTANT,CONSTANT
56,93.84134863710669,60.43580080713108,49,138.49900017906924,Aria,King,San Francisco,Netherlands,Quality Assurance,,Baltimore,CONSTANT,CONSTANT
72,811.6455981352473,31.31443041157579,93,272.3698276164672,Emma,Clark,San Jose,France,Research,Los Angeles,,CONSTANT,CONSTANT
73,580.362988540494,29.795411825706534,47,328.17171268312694,Henry,Rodriguez,San Diego,Italy,IT,Portland,Colorado Springs,CONSTANT,CONSTANT
44,471.4225223285438,51.429500164759546,2,454.6413336626519,David,Harris,Long Beach,Belgium,Design,,,CONSTANT,CONSTANT
31,688.0774474112483,45.43607998349998,85,971.7564975526283,Emma,Thompson,Louisville,Japan,Sales,,Miami,CONSTANT,CONSTANT
88,762.9622932274661,46.491635138537035,19,609.7373819023973,Samuel,Robinson,Milwaukee,Japan,IT,,,CONSTANT,CONSTANT
58,547.1862364073106,72.62043054563121,39,422.978798423273,Jack,Jones,San Diego,Poland,Marketing,,Fort Worth,CONSTANT,CONSTANT
64,250.49237766709086,75.77406257185994,70,868.0938510939749,Carter,Lee,Las Vegas,Brazil,Operations,Sacramento,,CONSTANT,CONSTANT
73,307.1355153816453,74.73709816719175,9,686.1879857891845,Mason,Williams,Milwaukee,Switzerland,Operations,,San Francisco,CONSTANT,CONSTANT
35,677.8155614339116,59.83336337215528,21,35.98250539859915,Mason,Allen,Atlanta,Germany,Procurement,,,CONSTANT,CONSTANT
43,199.19237741668593,59.8603537142752,58,426.8813950738495,Joseph,Ramirez,San Francisco,USA,Human Resources,Detroit,,CONSTANT,CONSTANT
6,434.09297510419066,35.01712251825073,47,985.9841044856255,Ava,Lewis,Milwaukee,Colombia,Analytics,,,CONSTANT,CONSTANT
